User_ID,Cust_Name,Product_ID,Gender,Age_Group,Age,Marital_Status,State,Zone,Occupation,Books,Orders,Amount
119455,Rahul Singh,4421,Other,18-25,51,Single,Delhi,East,Teacher,A Suitable Boy,3,2590.53
119456,Sanjay Mehta,1462,,36-45,47,Widowed,UP,Central,Engineer,Interpreter of Maladies,1,6889.31
119457,Deepak Choudhary,4756,Other,26-35,40,Single,Delhi,Central,Other,The Guide,2,4147.26
,Priya Verma,2379,Other,26-35,33,Single,West Bengal,West,,Ramayana,9,8854.81
119459,Priya Verma,1804,Male,60+,46,Married,Gujarat,East,Other,Gitanjali,8,7449.47
119460,Deepak Choudhary,1486,Male,36-45,18,Married,Gujarat,Central,Business,The Guide,2,4147.26
119461,Neha Gupta,2106,Other,60+,52,Single,Tamil Nadu,East,Doctor,The White Tiger,5,255.08
119462,Neha Gupta,4638,Male,26-35,62,Single,Delhi,North,Other,The Guide,4,4147.26
119463,Vikram Iyer,4399,Female,36-45,26,Divorced,Tamil Nadu,North,Engineer,The God of Small Things,8,2816.7
119464,Neha Gupta,3666,Female,36-45,38,Single,Tamil Nadu,Central,Business,The God of Small Things,2,2816.7
119465,Anjali Nair,4343,Male,36-45,37,Divorced,West Bengal,Central,Business,Train to Pakistan,8,6049.98
119466,Amit Sharma,1765,Other,60+,34,,Gujarat,Central,Business,The White Tiger,,255.08
,Priya Verma,3145,Female,46-60,34,Widowed,Tamil Nadu,North,Doctor,The Guide,3,4147.26
119468,Arjun Reddy,4165,Other,36-45,36,Divorced,UP,Central,Other,Midnight’s Children,5,2024.92
119469,Amit Sharma,3679,Male,36-45,58,Married,Delhi,Central,Artist,Interpreter of Maladies,5,6889.31
119470,Sanjay Mehta,4891,Other,46-60,24,Single,UP,South,,Train to Pakistan,1,6049.98
119471,Priya Verma,,,18-25,61,Divorced,Gujarat,West,Artist,A Suitable Boy,9,2590.53
119472,Priya Verma,1462,Male,,38,Divorced,Karnataka,East,Business,Train to Pakistan,6,6049.98
119473,Anjali Nair,1813,Other,46-60,50,Widowed,Tamil Nadu,Central,Artist,A Suitable Boy,7,2590.53
119474,Kavita Joshi,1853,Female,36-45,67,Married,Maharashtra,Central,Teacher,Ramayana,9,8854.81
119475,Amit Sharma,4470,Male,,19,Married,Tamil Nadu,West,Teacher,The Guide,6,4147.26
119476,Kavita Joshi,2630,Other,18-25,51,Divorced,West Bengal,East,Business,Malgudi Days,5,7435
119477,Kavita Joshi,1690,Male,60+,39,Widowed,Gujarat,South,Business,A Suitable Boy,6,2590.53
119478,Kavita Joshi,3381,Male,46-60,47,Single,Maharashtra,West,Business,The White Tiger,7,255.08
119479,Amit Sharma,1095,Other,18-25,69,Divorced,Delhi,West,Engineer,Ramayana,2,8854.81
119480,Rahul Singh,4218,Other,60+,58,Married,Karnataka,East,Engineer,Midnight’s Children,3,2024.92
119481,Amit Sharma,2193,Female,60+,28,Single,UP,North,,Midnight’s Children,7,2024.92
119482,Neha Gupta,4812,Male,60+,54,Divorced,,East,Other,Midnight’s Children,2,2024.92
119483,Vikram Iyer,4901,Other,36-45,62,Widowed,Maharashtra,Central,Engineer,The Guide,4,4147.26
119484,Kavita Joshi,4241,Female,18-25,53,Married,UP,South,Other,A Suitable Boy,8,2590.53
119485,Amit Sharma,,,36-45,62,Divorced,Maharashtra,,Teacher,The Guide,8,4147.26
119486,Amit Sharma,1178,Female,46-60,25,Single,UP,South,Other,Train to Pakistan,1,6049.98
119487,Rahul Singh,,Male,36-45,30,Widowed,Tamil Nadu,East,Other,Midnight’s Children,,2024.92
119488,Arjun Reddy,3154,Other,,37,Divorced,,West,Other,Train to Pakistan,8,6049.98
119489,Anjali Nair,1647,Female,18-25,40,Married,Karnataka,Central,Other,Midnight’s Children,3,2024.92
119490,Deepak Choudhary,1063,Male,36-45,23,Widowed,Delhi,West,Teacher,Ramayana,,8854.81
119491,Arjun Reddy,2293,,,27,Single,Karnataka,West,Other,The Guide,2,4147.26
119492,Vikram Iyer,4432,Male,18-25,20,Divorced,Karnataka,,Other,Gitanjali,1,7449.47
119493,Arjun Reddy,3140,Female,36-45,64,Divorced,Tamil Nadu,West,Business,The God of Small Things,1,2816.7
119494,Priya Verma,2088,Other,36-45,40,Widowed,Gujarat,Central,Artist,A Suitable Boy,2,2590.53
119495,Kavita Joshi,3471,Female,46-60,24,Married,Karnataka,Central,Teacher,Interpreter of Maladies,8,6889.31
119496,Arjun Reddy,2183,Male,26-35,46,Widowed,Tamil Nadu,East,Artist,Ramayana,7,8854.81
119497,Sanjay Mehta,,Female,18-25,48,Single,Karnataka,South,Teacher,Midnight’s Children,5,2024.92
119498,Neha Gupta,4062,Female,18-25,24,Widowed,West Bengal,West,Teacher,Midnight’s Children,8,2024.92
119499,Sanjay Mehta,4357,Male,60+,26,Single,UP,Central,Engineer,The Guide,7,4147.26
119500,Priya Verma,2737,Female,26-35,24,Single,West Bengal,West,Artist,A Suitable Boy,2,2590.53
119501,Neha Gupta,1567,Other,46-60,37,Widowed,UP,North,Other,Train to Pakistan,4,6049.98
119502,Deepak Choudhary,3612,Female,,,Married,Karnataka,East,Other,Gitanjali,4,7449.47
119503,Neha Gupta,4084,Female,46-60,48,Single,Maharashtra,North,Other,Malgudi Days,7,7435
119504,Amit Sharma,3070,Male,,51,Single,Gujarat,North,Business,Ramayana,4,8854.81
119505,Priya Verma,1133,Female,18-25,32,Single,,South,Other,The White Tiger,2,255.08
119506,Deepak Choudhary,4083,Female,46-60,56,Widowed,Delhi,East,Engineer,Malgudi Days,5,7435
119507,Kavita Joshi,3140,Other,26-35,58,Widowed,West Bengal,East,Other,The White Tiger,7,255.08
119508,Anjali Nair,3849,Other,46-60,,Widowed,Tamil Nadu,North,Engineer,Midnight’s Children,4,2024.92
119509,Kavita Joshi,2350,Female,26-35,67,Married,Maharashtra,East,Business,Gitanjali,7,7449.47
119510,Priya Verma,2342,Female,36-45,55,Divorced,Tamil Nadu,North,Business,Train to Pakistan,4,6049.98
,Amit Sharma,,Male,18-25,43,Married,West Bengal,West,Doctor,A Suitable Boy,3,2590.53
119512,Kavita Joshi,1288,,36-45,19,Widowed,Karnataka,Central,Artist,The White Tiger,7,255.08
119513,Rahul Singh,4147,Other,18-25,54,Widowed,Gujarat,South,Doctor,Train to Pakistan,3,6049.98
119514,Sanjay Mehta,3832,Male,36-45,54,Widowed,UP,East,Engineer,Midnight’s Children,5,2024.92
119515,Kavita Joshi,1954,Other,26-35,69,Single,West Bengal,Central,Business,Ramayana,4,8854.81
,Amit Sharma,4770,Other,26-35,20,Widowed,Gujarat,North,Artist,Midnight’s Children,,2024.92
119517,Anjali Nair,4845,Male,18-25,,Married,UP,West,Other,The God of Small Things,7,2816.7
119518,Neha Gupta,4468,,60+,19,Married,Gujarat,West,Doctor,Gitanjali,3,7449.47
119519,Sanjay Mehta,2362,Other,60+,66,Widowed,Tamil Nadu,East,Doctor,Interpreter of Maladies,4,6889.31
119520,Anjali Nair,2447,Female,60+,27,Divorced,UP,Central,,Ramayana,5,8854.81
119521,Deepak Choudhary,3099,Other,36-45,67,Single,Karnataka,West,Business,Gitanjali,7,7449.47
119522,Anjali Nair,2674,Female,36-45,36,Divorced,Maharashtra,North,Other,Gitanjali,9,7449.47
119523,Deepak Choudhary,3401,Female,26-35,,,Gujarat,East,Engineer,A Suitable Boy,8,2590.53
119524,Priya Verma,1279,Male,,63,Widowed,Gujarat,Central,Other,The White Tiger,7,255.08
119525,Arjun Reddy,3036,Male,36-45,52,Widowed,UP,,Business,Ramayana,6,8854.81
119526,Anjali Nair,1143,Other,,24,Single,Maharashtra,North,Teacher,Ramayana,9,8854.81
119527,Vikram Iyer,3807,Female,18-25,53,Widowed,UP,East,Engineer,Gitanjali,9,7449.47
119528,Vikram Iyer,4243,Male,46-60,57,,Karnataka,East,Engineer,A Suitable Boy,9,2590.53
119529,Arjun Reddy,1981,Male,18-25,46,Single,Maharashtra,Central,Teacher,Midnight’s Children,9,2024.92
119530,Amit Sharma,4627,Female,60+,55,Widowed,West Bengal,West,Engineer,Interpreter of Maladies,6,6889.31
119531,Deepak Choudhary,1802,Other,36-45,,Widowed,,South,Artist,Malgudi Days,6,7435
119532,Anjali Nair,1740,Male,36-45,55,,West Bengal,North,Engineer,Train to Pakistan,9,6049.98
119533,Deepak Choudhary,3385,Other,26-35,44,Single,Karnataka,Central,Doctor,The White Tiger,9,255.08
,Vikram Iyer,4423,Male,60+,57,Married,Tamil Nadu,Central,Artist,Gitanjali,4,7449.47
119535,Sanjay Mehta,3910,Other,60+,68,Married,UP,,Other,The God of Small Things,9,2816.7
119536,Sanjay Mehta,2531,Male,36-45,40,Widowed,Tamil Nadu,Central,Doctor,A Suitable Boy,3,2590.53
119537,Anjali Nair,2716,Male,46-60,39,Divorced,Delhi,East,Other,A Suitable Boy,5,2590.53
119538,Amit Sharma,1483,Female,26-35,30,Single,UP,West,Business,The God of Small Things,7,2816.7
119539,Neha Gupta,3156,Female,60+,22,,,Central,Engineer,Malgudi Days,4,7435
119540,Amit Sharma,3232,Female,60+,28,Widowed,,North,Engineer,Gitanjali,7,7449.47
119541,Neha Gupta,3456,Female,26-35,22,Divorced,Maharashtra,North,Artist,Malgudi Days,8,7435
119542,Anjali Nair,3538,Other,18-25,57,Single,UP,East,Doctor,Malgudi Days,3,7435
119543,Anjali Nair,2536,Male,26-35,27,Divorced,Gujarat,East,Business,Midnight’s Children,1,2024.92
119544,Kavita Joshi,3629,Male,18-25,19,Divorced,Delhi,North,Engineer,The Guide,3,4147.26
119545,Sanjay Mehta,2444,Male,26-35,66,Married,Maharashtra,West,Engineer,The White Tiger,6,255.08
119546,Rahul Singh,3493,Male,26-35,62,Widowed,Delhi,West,Teacher,Train to Pakistan,4,6049.98
119547,Neha Gupta,3718,Female,26-35,55,Widowed,UP,South,Business,Interpreter of Maladies,5,6889.31
,Deepak Choudhary,4093,Female,60+,60,Married,Delhi,West,Teacher,A Suitable Boy,1,2590.53
119549,Arjun Reddy,4505,Female,36-45,63,Single,Maharashtra,South,Teacher,Malgudi Days,8,7435
119550,Vikram Iyer,2081,Female,26-35,31,Divorced,,West,Other,The God of Small Things,,2816.7
119551,Anjali Nair,1945,Other,18-25,62,Single,Karnataka,Central,Other,Ramayana,9,8854.81
119552,Amit Sharma,2361,Other,46-60,58,Married,Maharashtra,East,Doctor,Interpreter of Maladies,4,6889.31
119553,Anjali Nair,2912,Other,18-25,56,Divorced,Gujarat,North,Other,The Guide,6,4147.26
119554,Deepak Choudhary,1675,Female,46-60,63,Single,Karnataka,Central,Engineer,The Guide,7,4147.26
119555,Anjali Nair,1426,Other,60+,18,Married,Karnataka,North,Artist,Malgudi Days,5,7435
119556,Anjali Nair,1639,Other,26-35,,Single,Gujarat,South,Artist,Interpreter of Maladies,1,6889.31
119557,Kavita Joshi,2864,Male,60+,67,Single,West Bengal,East,Doctor,Interpreter of Maladies,2,6889.31
119558,Priya Verma,1256,Female,26-35,56,Married,Gujarat,South,Teacher,The Guide,8,4147.26
119559,Anjali Nair,2554,Other,36-45,32,Single,Karnataka,West,,Ramayana,5,8854.81
119560,Neha Gupta,1689,,26-35,54,Married,Maharashtra,South,Doctor,Train to Pakistan,4,6049.98
119561,Rahul Singh,4023,Other,36-45,60,Married,UP,South,Engineer,Ramayana,5,8854.81
119562,Sanjay Mehta,2296,Male,60+,20,Single,Gujarat,North,Artist,A Suitable Boy,7,2590.53
119563,Amit Sharma,1307,Other,26-35,24,Single,Gujarat,Central,Other,The Guide,5,4147.26
119564,Amit Sharma,4653,Male,60+,30,Widowed,Maharashtra,East,Teacher,The Guide,,4147.26
119565,Kavita Joshi,4777,Male,46-60,26,Divorced,UP,East,Artist,Gitanjali,7,7449.47
119566,Rahul Singh,2097,Male,18-25,67,Divorced,Maharashtra,West,,The White Tiger,2,255.08
119567,Arjun Reddy,3074,Male,36-45,,Married,Tamil Nadu,Central,Doctor,Ramayana,8,8854.81
119568,Rahul Singh,1668,Other,46-60,53,Single,Maharashtra,North,Engineer,Ramayana,8,8854.81
119569,Priya Verma,3818,Female,36-45,43,Married,Gujarat,Central,Teacher,Ramayana,7,8854.81
119570,Priya Verma,4172,Female,,47,Single,UP,Central,Business,Midnight’s Children,8,2024.92
119571,Neha Gupta,3656,Other,60+,65,Married,Delhi,West,Business,The Guide,3,4147.26
119572,Sanjay Mehta,1958,Male,26-35,38,Divorced,Tamil Nadu,West,,Ramayana,1,8854.81
119573,Deepak Choudhary,2511,Male,60+,68,Widowed,Gujarat,South,Business,The Guide,6,4147.26
119574,Deepak Choudhary,4321,Female,26-35,,Married,Gujarat,West,Teacher,Midnight’s Children,9,2024.92
119575,Arjun Reddy,3690,Male,36-45,34,Married,Maharashtra,South,,Ramayana,6,8854.81
119576,Rahul Singh,3604,Female,36-45,51,Widowed,Delhi,Central,Doctor,The White Tiger,6,255.08
119577,Neha Gupta,2109,Other,60+,54,Married,Karnataka,West,Artist,Interpreter of Maladies,2,6889.31
119578,Vikram Iyer,4641,Male,18-25,27,Divorced,Delhi,East,Engineer,A Suitable Boy,9,2590.53
119579,Kavita Joshi,3801,Female,60+,59,,Maharashtra,South,,Malgudi Days,7,7435
119580,Amit Sharma,,Other,18-25,19,Married,West Bengal,West,Doctor,Malgudi Days,7,7435
119581,Neha Gupta,4590,Other,18-25,51,Single,Gujarat,East,Engineer,The Guide,6,4147.26
119582,Anjali Nair,2116,Female,36-45,27,Widowed,Delhi,West,Business,Train to Pakistan,3,6049.98
,Anjali Nair,,Other,36-45,49,Widowed,West Bengal,North,,Ramayana,1,8854.81
119584,Kavita Joshi,4609,Other,18-25,18,Divorced,Tamil Nadu,East,Artist,Ramayana,7,8854.81
119585,Arjun Reddy,3529,Other,,41,Married,Maharashtra,East,,Interpreter of Maladies,8,6889.31
119586,Kavita Joshi,2657,Female,46-60,60,Single,Maharashtra,West,Other,The God of Small Things,1,2816.7
119587,Deepak Choudhary,4289,Other,60+,63,Widowed,Tamil Nadu,East,Teacher,Train to Pakistan,2,6049.98
119588,Anjali Nair,,Other,36-45,20,Widowed,Tamil Nadu,,,The White Tiger,5,255.08
119589,Sanjay Mehta,3067,Female,18-25,42,Divorced,Maharashtra,East,Doctor,Train to Pakistan,6,6049.98
119590,Priya Verma,1830,Female,18-25,,Married,Delhi,East,Other,The White Tiger,,255.08
119591,Kavita Joshi,1464,Female,36-45,46,Married,Maharashtra,West,Teacher,Interpreter of Maladies,8,6889.31
119592,Sanjay Mehta,4964,Other,60+,53,Married,Karnataka,Central,Artist,Midnight’s Children,5,2024.92
119593,Arjun Reddy,,Male,46-60,55,Widowed,Delhi,East,Doctor,The Guide,5,4147.26
119594,Rahul Singh,2731,,18-25,29,Divorced,UP,South,Artist,Malgudi Days,3,7435
119595,Sanjay Mehta,3315,Other,26-35,26,Widowed,,South,Other,Ramayana,9,8854.81
119596,Arjun Reddy,2850,Other,26-35,32,Single,West Bengal,South,Teacher,Train to Pakistan,3,6049.98
119597,Kavita Joshi,2657,,18-25,67,Married,Karnataka,Central,Other,The God of Small Things,6,2816.7
,Neha Gupta,3927,Other,,24,Widowed,Delhi,East,Artist,The God of Small Things,6,2816.7
119599,Anjali Nair,2203,Male,60+,46,Married,Delhi,North,Other,A Suitable Boy,7,2590.53
119600,Sanjay Mehta,1378,Female,60+,27,Widowed,UP,South,Doctor,The White Tiger,4,255.08
119601,Priya Verma,1524,Male,36-45,36,Widowed,UP,East,Teacher,Interpreter of Maladies,7,6889.31
119602,Anjali Nair,2092,Male,46-60,64,Widowed,Delhi,,Engineer,The White Tiger,,255.08
119603,Sanjay Mehta,1585,Male,,36,Single,Maharashtra,Central,Teacher,A Suitable Boy,7,2590.53
119604,Rahul Singh,4414,Other,18-25,20,Married,Karnataka,South,Engineer,The Guide,1,4147.26
119605,Vikram Iyer,2788,Male,60+,66,Married,Maharashtra,West,Other,The Guide,3,4147.26
119606,Kavita Joshi,1841,,26-35,31,Divorced,Karnataka,East,Business,Malgudi Days,2,7435
119607,Sanjay Mehta,3203,Other,60+,26,Single,West Bengal,South,Doctor,Train to Pakistan,,6049.98
119608,Rahul Singh,2204,Female,36-45,50,Single,Delhi,East,Other,The God of Small Things,3,2816.7
119609,Rahul Singh,4416,Male,60+,43,Divorced,West Bengal,East,Business,Ramayana,3,8854.81
119610,Rahul Singh,4210,Other,46-60,28,Divorced,UP,South,Artist,Midnight’s Children,6,2024.92
119611,Priya Verma,2576,,18-25,59,Widowed,Gujarat,South,Engineer,A Suitable Boy,5,2590.53
119612,Neha Gupta,2461,Other,18-25,64,Single,Delhi,South,Teacher,Malgudi Days,6,7435
,Vikram Iyer,4116,Male,46-60,32,Divorced,Delhi,West,Other,Gitanjali,7,7449.47
119614,Amit Sharma,1827,Male,60+,23,Married,Gujarat,North,Business,Interpreter of Maladies,9,6889.31
119615,Deepak Choudhary,4138,,46-60,43,Single,Delhi,North,Doctor,The Guide,5,4147.26
119616,Anjali Nair,4168,Female,26-35,27,Married,Gujarat,Central,Artist,Ramayana,8,8854.81
119617,Rahul Singh,1853,Female,18-25,35,Married,Delhi,South,Other,A Suitable Boy,3,2590.53
119618,Arjun Reddy,4498,Female,46-60,54,Single,Gujarat,West,Artist,A Suitable Boy,9,2590.53
119619,Vikram Iyer,1053,Female,18-25,55,Single,Gujarat,North,Doctor,The God of Small Things,5,2816.7
119620,Neha Gupta,1973,Other,,24,Divorced,Maharashtra,Central,,Interpreter of Maladies,2,6889.31
119621,Anjali Nair,1343,Other,26-35,36,Widowed,Gujarat,West,Artist,The Guide,1,4147.26
119622,Anjali Nair,2449,Female,60+,27,Widowed,UP,North,Artist,The White Tiger,7,255.08
119623,Amit Sharma,4399,Female,36-45,32,Single,Maharashtra,,Teacher,The Guide,5,4147.26
119624,Arjun Reddy,2885,Other,26-35,56,Single,,,Engineer,Gitanjali,1,7449.47
119625,Deepak Choudhary,3797,Male,26-35,56,Widowed,West Bengal,East,Other,Train to Pakistan,8,6049.98
119626,Anjali Nair,2183,Male,26-35,67,Widowed,Gujarat,North,,Midnight’s Children,3,2024.92
119627,Vikram Iyer,2159,Female,,36,Single,,North,Artist,Malgudi Days,4,7435
119628,Sanjay Mehta,4895,Male,36-45,50,Divorced,Tamil Nadu,Central,Engineer,The Guide,5,4147.26
119629,Priya Verma,3959,Other,26-35,65,Divorced,Gujarat,North,Artist,The White Tiger,6,255.08
119630,Arjun Reddy,1952,Female,36-45,27,Married,Maharashtra,South,Teacher,Midnight’s Children,7,2024.92
119631,Sanjay Mehta,3423,Male,,65,Married,Karnataka,North,Business,Malgudi Days,5,7435
,Arjun Reddy,3343,Female,46-60,61,Widowed,Karnataka,West,Engineer,The Guide,3,4147.26
119633,Deepak Choudhary,4893,Female,60+,58,Married,Maharashtra,North,Business,Malgudi Days,3,7435
119634,Amit Sharma,4466,Female,18-25,40,Married,UP,South,Teacher,The White Tiger,9,255.08
119635,Sanjay Mehta,2270,Male,46-60,35,Married,Maharashtra,East,Other,Midnight’s Children,2,2024.92
119636,Anjali Nair,3673,Other,,24,Married,,East,Engineer,The God of Small Things,4,2816.7
119637,Anjali Nair,4630,Female,46-60,41,Married,West Bengal,Central,Other,Train to Pakistan,,6049.98
,Amit Sharma,,Other,26-35,60,Widowed,Karnataka,North,Other,Midnight’s Children,3,2024.92
119639,Priya Verma,3679,Other,46-60,,Widowed,Gujarat,North,Doctor,Train to Pakistan,1,6049.98
119640,Priya Verma,2844,Other,26-35,56,Single,,South,Artist,Train to Pakistan,8,6049.98
119641,Sanjay Mehta,4946,Male,36-45,,Widowed,Karnataka,North,Engineer,Ramayana,7,8854.81
119642,Vikram Iyer,2649,Male,46-60,37,Married,West Bengal,Central,Business,Midnight’s Children,3,2024.92
119643,Amit Sharma,1138,Male,36-45,44,Divorced,Delhi,West,Teacher,The God of Small Things,1,2816.7
119644,Rahul Singh,4087,Other,36-45,62,Single,Tamil Nadu,West,Other,Midnight’s Children,7,2024.92
119645,Amit Sharma,3021,Female,60+,67,Married,Maharashtra,East,Engineer,Interpreter of Maladies,2,6889.31
119646,Deepak Choudhary,1669,Female,46-60,60,Married,Tamil Nadu,North,Artist,Malgudi Days,8,7435
119647,Arjun Reddy,2464,Male,60+,,Single,Maharashtra,South,Teacher,The God of Small Things,9,2816.7
119648,Neha Gupta,2002,Male,60+,21,Widowed,Delhi,West,Business,Malgudi Days,6,7435
119649,Arjun Reddy,1468,Female,36-45,58,Single,Tamil Nadu,South,Business,The White Tiger,1,255.08
,Rahul Singh,3513,Female,18-25,45,Single,,West,Engineer,Midnight’s Children,5,2024.92
119651,Deepak Choudhary,4176,Female,26-35,34,Divorced,Gujarat,,Artist,The White Tiger,9,255.08
119652,Deepak Choudhary,2957,,,34,Married,Tamil Nadu,North,Engineer,Train to Pakistan,5,6049.98
119653,Rahul Singh,1754,Male,60+,54,Single,West Bengal,North,Teacher,Interpreter of Maladies,2,6889.31
,Sanjay Mehta,1793,Other,18-25,44,Single,Gujarat,West,Other,Malgudi Days,7,7435
119655,Sanjay Mehta,2231,Other,46-60,22,Divorced,Tamil Nadu,North,Engineer,The White Tiger,1,255.08
119656,Neha Gupta,2731,Other,18-25,29,Divorced,Gujarat,South,Teacher,A Suitable Boy,7,2590.53
119657,Deepak Choudhary,1152,Male,60+,38,Single,Delhi,West,Teacher,The White Tiger,5,255.08
119658,Neha Gupta,4091,,46-60,,Widowed,Delhi,Central,Doctor,The God of Small Things,2,2816.7
119659,Vikram Iyer,3456,Female,18-25,27,Widowed,Karnataka,West,Engineer,Midnight’s Children,2,2024.92
119660,Kavita Joshi,3932,Male,60+,67,Single,Tamil Nadu,North,Artist,Midnight’s Children,6,2024.92
119661,Neha Gupta,2077,Female,36-45,,Widowed,Delhi,Central,Teacher,The White Tiger,8,255.08
119662,Deepak Choudhary,2812,,36-45,48,Single,Maharashtra,East,Other,Malgudi Days,7,7435
,Sanjay Mehta,1461,Female,36-45,,Married,Delhi,East,Business,The God of Small Things,2,2816.7
119664,Kavita Joshi,1838,Female,46-60,66,Divorced,,West,Teacher,A Suitable Boy,1,2590.53
119665,Rahul Singh,1999,Female,60+,45,Single,Tamil Nadu,North,Other,Interpreter of Maladies,7,6889.31
119666,Anjali Nair,1082,Other,36-45,61,Married,Tamil Nadu,South,Other,Ramayana,1,8854.81
,Neha Gupta,3159,Male,46-60,38,Divorced,Karnataka,East,Engineer,A Suitable Boy,1,2590.53
119668,Arjun Reddy,4582,Male,26-35,50,Divorced,West Bengal,South,Doctor,Ramayana,4,8854.81
119669,Arjun Reddy,2184,Female,60+,18,Single,Maharashtra,South,Business,Train to Pakistan,3,6049.98
119670,Deepak Choudhary,3580,Male,36-45,57,Divorced,Maharashtra,West,Doctor,Malgudi Days,2,7435
119671,Sanjay Mehta,3016,Male,18-25,38,Divorced,West Bengal,South,Teacher,The God of Small Things,4,2816.7
119672,Priya Verma,4764,Male,18-25,63,Widowed,West Bengal,West,,Malgudi Days,8,7435
119673,Amit Sharma,,Female,60+,39,Single,UP,North,Doctor,Interpreter of Maladies,9,6889.31
119674,Anjali Nair,2421,Other,36-45,66,Widowed,West Bengal,East,Doctor,Ramayana,6,8854.81
